train_loss,val_loss,train_acc,val_acc,train_dice,val_dice
0.44123856362515373,0.29978173496377675,0.7986048604860486,0.8793879387938794,0.7963509233702146,0.8620065380029611
0.37077731889287807,0.2814499224820296,0.8323582358235824,0.8676867686768677,0.8297189166211135,0.8588130195887208
0.33848932852195684,0.28774812788066295,0.8427092709270927,0.8820882088208821,0.8396320673326182,0.8682149521123268
0.3246329789436368,0.27824381734206804,0.8460846084608461,0.882988298829883,0.8454500937892393,0.8706840718077493
0.32243382147472255,0.28003599062146206,0.8535103510351035,0.8685868586858686,0.8495958295490569,0.8652929812423843
0.30565078159530995,0.2891220360538318,0.8618361836183618,0.8748874887488749,0.8600240856256566,0.8559381398687549
0.2997026197900652,0.2772025860021181,0.8595859585958596,0.8478847884788479,0.8569385829739363,0.8484054790414479
0.2863440742157903,0.28915871037329566,0.8602610261026102,0.8568856885688569,0.8585032973155344,0.856230770130156
0.29973508925935793,0.28732501754988216,0.8620612061206121,0.8613861386138614,0.8585832975678269,0.853909300155206
0.40787413186862276,0.3412545401163728,0.8438343834383438,0.8766876687668766,0.8396548127365155,0.8694728793520972
0.30365818799293115,0.2774683005041522,0.8611611161116112,0.8685868586858686,0.8592393962675303,0.8646933147586926
0.29935870929197833,0.28673466549168614,0.8683618361836184,0.8793879387938794,0.8655661274693636,0.8669026544787194
0.2911146117104377,0.30525440465856735,0.8613861386138614,0.8334833483348335,0.8595668438288792,0.836930431867337
0.25983715862116225,0.3158200868714725,0.8766876687668766,0.8523852385238524,0.8748623977248492,0.8527534382600166
0.26390274752913884,0.29723262542759804,0.8793879387938794,0.8667866786678667,0.8765796702276991,0.8659024073531846
0.26227076295310586,0.2881972958760472,0.878037803780378,0.8802880288028803,0.8751186781046123,0.8720217450328456
