train_loss,val_loss,train_acc,val_acc,train_dice,val_dice
0.42795520275160603,0.3885969739578309,0.8143564356435643,0.7794779477947795,0.8067736823712474,0.7884297655282828
0.36009801279092885,0.31825713508843734,0.8341584158415841,0.8271827182718272,0.8319096486813145,0.8282707347469314
0.3351646056055057,0.33742760329714344,0.8402340234023402,0.8208820882088209,0.8364673531432749,0.8248742300241306
0.31891042977222767,0.30671404845321854,0.8492349234923492,0.8253825382538253,0.8471533275473575,0.8268719487696539
0.31363024462675,0.2875603786682246,0.8577857785778578,0.8613861386138614,0.8547216291856373,0.8589459360995289
0.2996817761235791,0.2880307064466279,0.8577857785778578,0.8505850585058505,0.8552758213503786,0.8491521696163277
0.29796932698047235,0.2643618387858359,0.869036903690369,0.8757875787578758,0.8661610892236835,0.8641679664128921
0.330740266131668,0.305470004798484,0.8557605760576058,0.8667866786678667,0.8515351554723206,0.8634633214035796
0.3111521592556518,0.2888091162289723,0.8553105310531053,0.8478847884788479,0.8515233460566579,0.8494258417416262
0.2931712327724529,0.29281870037665997,0.8692619261926192,0.8595859585958596,0.8669782595350781,0.8605483595844271
0.3137301856418862,0.2632456639266894,0.860936093609361,0.8775877587758776,0.8586278300514565,0.8686528232829173
0.2751151050778792,0.3026618904942977,0.8708370837083709,0.8307830783078308,0.8693066440868029,0.8345298587430068
0.27623019252780534,0.2866415463515384,0.8721872187218722,0.8550855085508551,0.8688149043515583,0.855821765376877
0.2619113708057455,0.2878400271911003,0.8793879387938794,0.8550855085508551,0.8772415448572196,0.8567171853220805
0.2624426968563365,0.25999602502418145,0.880963096309631,0.8856885688568857,0.8787663962568826,0.8772396736578348
0.2569928632380188,0.2809785824440064,0.8827632763276327,0.8568856885688569,0.8804619218690783,0.8544089261612993
0.24109396870934566,0.29174720400040693,0.8823132313231323,0.8604860486048604,0.8799968027303862,0.857007903973539
0.24633365066120155,0.3127753886148588,0.8832133213321333,0.8397839783978398,0.8799337532336757,0.8417115188564903
0.25313110881620005,0.2848302310485222,0.8834383438343835,0.8487848784878488,0.8798416605177242,0.846608244178512
0.2377309760030168,0.2952477094238669,0.8901890189018902,0.8442844284428442,0.8878139326490974,0.845957101214678
0.22939179924884215,0.27859606131790565,0.896939693969397,0.8595859585958596,0.8931292714370789,0.8575937578454234
0.21649113950645676,0.3576838315928122,0.8962646264626463,0.8460846084608461,0.8934785051745059,0.849819187821302
0.23621484983300003,0.27396770677354076,0.8937893789378938,0.8685868586858686,0.890925560755681,0.8656510363747205
0.21218779371945737,0.31825857313767303,0.9041404140414041,0.8442844284428442,0.9010456403530658,0.8466061833763956
0.21627677360115344,0.3596166436142153,0.9023402340234024,0.810981098109811,0.898383384681032,0.8151392845837291
0.2811467184020419,0.3201379930243419,0.8861386138613861,0.8397839783978398,0.8832784284335311,0.8414589812925494
0.24351370061012564,0.3181391571364244,0.8917641764176417,0.8595859585958596,0.8880694420476907,0.8552860850043992
